Name,Code,Region,State,Year,Month,Visit,Latitude,Longitude
Wind Cave NP,WICA,Midwest ,SD,2009,10,20414,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2009,11,14040,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2009,12,12124,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,1,11939,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,2,10993,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,3,19736,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,4,36717,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,5,56147,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,6,77640,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,7,123652,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,8,120313,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,9,68802,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,10,26270,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,11,13067,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2010,12,11865,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,1,11313,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,2,7660,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,3,23554,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,4,35609,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,5,45218,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,6,77861,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,7,113202,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,8,99878,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,9,68973,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,10,23741,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,11,14516,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2011,12,16869,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,1,12579,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,2,11028,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,3,17293,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,4,35086,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,5,55624,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,6,85032,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,7,96381,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,8,87384,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,9,69892,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,10,23992,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,11,16981,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2012,12,17811,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,1,10376,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,2,11119,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,3,16015,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,4,35354,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,5,47907,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,6,112122,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,7,70989,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,8,95240,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,9,71250,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,10,14110,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,11,18902,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2013,12,12758,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,1,11553,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,2,5864,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,3,16581,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,4,34389,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,5,49005,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,6,99915,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,7,119654,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,8,89252,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,9,73754,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,10,23049,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,11,9553,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2014,12,14453,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,1,16116,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,2,10885,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,3,18788,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,4,36808,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,5,69312,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,6,117438,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,7,119875,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,8,97900,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,9,73754,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,10,24704,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,11,15014,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2015,12,11604,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,1,10734,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,2,13785,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,3,24239,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,4,38373,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,5,51752,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,6,114636,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,7,124710,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,8,104543,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,9,78141,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,10,28696,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,11,15994,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2016,12,11774,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,1,11916,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,2,15543,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,3,24896,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,4,38002,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,5,46204,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,6,116823,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,7,128984,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,8,103518,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,9,77574,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,10,28696,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,11,15994,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2017,12,11774,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,1,11916,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,2,15543,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,3,24896,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,4,38002,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,5,46204,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,6,116823,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,7,136829,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,8,128984,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,9,79155,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,10,31128,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,11,15670,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2018,12,11247,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,1,11431,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,2,14127,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,3,21375,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,4,54922,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,5,48780,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,6,125106,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,7,146531,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,8,92237,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,9,55196,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,10,23537,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,11,10950,43.57,-103.48
Wind Cave NP,WICA,Midwest ,SD,2019,12,11158,43.57,-103.48
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,1,50,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,2,50,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,3,120,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,4,160,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,5,201,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,6,540,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,7,3952,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,8,5280,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,9,4275,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,10,118,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,11,50,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1982,12,75,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,1,60,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,2,60,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,3,841,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,4,860,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,5,215,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,6,861,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,7,4325,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,8,5320,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,9,5890,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,10,156,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,11,90,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1983,12,82,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,1,80,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,2,96,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,3,852,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,4,913,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,5,850,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,6,912,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,7,4584,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,8,5639,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,9,6293,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,10,1784,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,11,87,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1984,12,93,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,1,93,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,2,101,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,3,822,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,4,957,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,5,870,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,6,1021,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,7,4716,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,8,5921,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,9,6608,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,10,1873,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,11,91,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1985,12,98,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,1,98,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,2,106,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,3,888,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,4,986,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,5,957,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,6,1144,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,7,5188,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,8,7314,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,9,7599,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,10,2060,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,11,105,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1986,12,112,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,1,100,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,2,100,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,3,150,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,4,1084,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,5,1052,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,6,1360,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,7,6225,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,8,8411,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,9,8207,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,10,2266,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,11,116,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1987,12,120,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,1,107,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,2,107,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,3,161,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,4,1139,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,5,1126,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,6,1455,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,7,6661,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,8,8831,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,9,8782,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,10,2425,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,11,124,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1988,12,128,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,1,114,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,2,111,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,3,172,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,4,1218,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,5,1205,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,6,1557,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,7,7127,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,8,9449,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,9,9397,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,10,2595,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,11,133,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1989,12,143,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,1,116,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,2,117,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,3,181,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,4,1279,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,5,1265,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,6,1697,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,7,7768,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,8,10299,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,9,10242,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,10,2725,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,11,140,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1990,12,147,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,1,122,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,2,123,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,3,190,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,4,1343,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,5,1392,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,6,1782,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,7,8467,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,8,11226,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,9,11164,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,10,2861,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,11,147,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1991,12,154,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,1,132,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,2,129,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,3,200,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,4,1411,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,5,1462,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,6,1942,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,7,9227,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,8,12236,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,9,12169,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,10,3004,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,11,155,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1992,12,162,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,1,139,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,2,135,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,3,210,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,4,1482,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,5,1594,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,6,2117,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,7,10057,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,8,13337,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,9,12777,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,10,3154,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,11,163,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1993,12,170,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,1,146,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,2,142,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,3,221,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,4,1557,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,5,1674,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,6,3308,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,7,10963,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,8,14538,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,9,13927,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,10,3312,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,11,171,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1994,12,187,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,1,153,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,2,149,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,3,232,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,4,1635,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,5,1825,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,6,3606,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,7,11950,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,8,15846,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,9,15180,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,10,3478,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,11,180,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1995,12,196,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,1,25,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,2,95,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,3,230,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,4,520,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,5,1157,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,6,6028,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,7,10814,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,8,9389,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,9,2584,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,10,530,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,11,60,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1996,12,35,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,1,25,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,2,95,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,3,230,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,4,520,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,5,1705,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,6,6598,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,7,9721,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,8,9185,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,9,3129,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,10,530,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,11,60,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1997,12,35,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,1,25,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,2,95,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,3,230,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,4,520,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,5,1151,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,6,6336,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,7,8836,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,8,7976,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,9,2065,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,10,530,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,11,60,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1998,12,35,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,1,25,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,2,95,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,3,230,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,4,520,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,5,3354,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,6,5358,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,7,9084,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,8,7468,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,9,2493,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,10,530,61,-142
Wrangell-St. Elias NP & PRES,WRST,Alaska,AK,1999,11,60,61,-142
